booking_id,flight_id,customer_id,booking_date,cabin,price_brl,channel,feedback_text
409,3903,272,2026-01-31,Economy,270.35,app,Conexão sem stress e bagagem chegou junto.
410,4292,33,2025-11-26,Economy,1709.13,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
411,3935,154,2025-09-01,Economy,2594.56,site,
412,801,283,2025-10-15,Economy,1214.97,site,
413,967,331,2026-03-31,Economy,426.52,app,"Voo dentro do esperado, sem problemas."
414,877,278,2026-01-27,Economy,557.95,agencia,
415,4835,179,2025-11-02,Business,10520.07,app,
416,488,189,2025-12-30,Business,7398.89,site,"Tudo ok, nada demais a comentar."
417,2377,424,2025-08-24,Economy,362.2,app,
418,2457,198,2025-06-29,Economy,857.98,app,
419,80,418,2025-08-18,Economy,386.29,site,
420,612,206,2025-09-26,Economy,362.58,app,
421,4968,75,2025-09-21,Economy+,4136.09,app,
422,3233,489,2026-01-04,Economy,2263.91,app,
423,4314,292,2025-11-08,Economy,2017.27,agente,Atendimento de primeira no balcão.
424,3995,246,2026-01-21,Economy,1174.67,agencia,"Perderam minha mala, péssimo atendimento."
425,3630,195,2026-01-26,Economy+,2577.46,site,Embarque caótico e sem organização.
426,2308,52,2025-06-16,Economy,1048.09,site,"Voo tranquilo, tripulação muito atenciosa."
427,166,136,2026-04-26,Economy,1443.78,agente,"Perderam minha mala, péssimo atendimento."
428,2293,128,2025-07-06,Economy,2267.78,agencia,"Cumpriu o prometido, foi razoável."
429,817,150,2025-09-21,Economy,579.97,app,"Perderam minha mala, péssimo atendimento."
430,1713,463,2026-04-10,Economy,763.68,app,
431,3629,432,2026-02-04,Business,3651.51,app,"Voo tranquilo, tripulação muito atenciosa."
432,538,341,2026-03-19,Economy,1412.26,app,"Atendimento por telefone é horrível, ninguém resolve."
433,228,411,2025-11-25,Business,2141.93,agencia,
434,1934,427,2025-08-01,Economy,1481.97,app,
435,2371,290,2026-04-14,Economy,314.04,site,
436,2139,8,2026-05-16,Economy,1450.15,app,
437,3301,28,2026-05-08,Economy+,539.98,app,Cancelaram o voo sem reacomodação adequada.
438,340,428,2026-05-11,Economy+,852.63,agente,
439,2777,27,2025-10-03,Economy+,1005.93,agencia,
440,3330,30,2025-11-04,Business,1587.22,site,
441,4051,249,2025-10-08,Economy,1520.46,app,"Aeronave nova e limpa, gostei bastante."
442,3869,180,2025-09-21,Economy+,2187.38,app,
443,2159,340,2025-07-12,Economy,1064.58,app,
444,868,379,2026-02-09,Economy,408.18,app,
445,796,196,2025-12-04,Economy,1400.82,agencia,
446,2706,182,2025-05-28,Economy,1961.62,app,
447,2152,139,2026-01-21,Economy,1764.09,agencia,"Excelente experiência, embarque rápido."
448,2135,393,2025-09-09,Economy,600.77,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
449,358,34,2026-03-04,Economy+,1077.98,site,Atendimento de primeira no balcão.
450,3640,23,2025-05-20,Economy,573.67,site,
451,46,228,2025-12-09,Economy,809.27,site,
452,2169,113,2026-04-19,Economy,1312.69,site,
453,3830,201,2026-03-03,Economy,2684.49,app,
454,2642,20,2025-06-02,Economy+,798.73,app,
455,909,364,2026-01-23,Economy,1440.13,agencia,
456,4153,146,2026-02-12,Economy,1147.78,site,
457,375,222,2026-04-20,Economy,2154.78,site,
458,1906,154,2026-04-21,Economy+,2394.83,app,
459,3707,488,2026-03-15,Economy,1249.44,site,
460,3800,467,2025-11-24,Economy+,1373.07,site,
461,369,177,2025-09-26,Economy,933.0,app,
462,3204,303,2026-04-01,Economy+,874.54,site,
463,1354,176,2025-07-06,Economy,1666.3,site,"Voo dentro do esperado, sem problemas."
464,4583,277,2025-09-23,Economy,399.63,site,
465,1380,368,2025-06-14,Economy,370.44,app,
466,2762,317,2026-04-16,Economy+,4044.02,app,
467,630,224,2026-02-08,Economy,3234.63,app,
468,1580,198,2025-05-06,Business,956.06,app,
469,1183,415,2025-07-12,Economy,602.01,agencia,
470,161,199,2026-03-12,Economy,2043.76,site,
471,4579,255,2025-09-01,Economy,764.47,agencia,
472,417,328,2026-03-02,Economy,1039.87,app,
473,4617,119,2025-06-09,Economy+,1478.84,app,
474,11,363,2025-11-17,Economy,342.38,site,"Cumpriu o prometido, foi razoável."
475,2007,241,2025-08-15,Economy,328.9,app,
476,2580,383,2026-03-26,Economy+,413.55,app,
477,4727,13,2026-04-28,Economy+,595.6,app,
478,392,165,2026-01-09,Economy,347.64,agencia,"Cumpriu o prometido, foi razoável."
479,3951,108,2025-04-24,Economy,2852.86,site,"Cumpriu o prometido, foi razoável."
480,3136,82,2026-04-05,Economy,463.38,app,"Padrão de companhia aérea, normal."
481,1506,7,2025-10-20,Economy,730.73,app,
482,960,97,2025-05-19,Economy,1831.46,app,
483,2831,7,2025-04-18,Economy,414.14,agencia,
484,720,263,2025-07-11,Economy,913.88,app,
485,27,253,2026-01-03,Economy,344.19,app,"Voo dentro do esperado, sem problemas."
486,4756,310,2025-04-19,Economy+,1640.18,site,
487,1192,402,2026-01-26,Economy,1275.3,agencia,"Cumpriu o prometido, foi razoável."
488,3814,429,2025-07-31,Economy,1200.53,app,
489,4938,25,2025-12-11,Business,8413.88,app,"Voo tranquilo, tripulação muito atenciosa."
490,2472,425,2025-10-14,Economy+,2266.95,app,Cancelaram o voo sem reacomodação adequada.
491,2564,275,2025-07-15,Economy,944.63,app,
492,1701,496,2026-02-09,Economy,463.4,app,
493,4884,500,2025-06-07,Economy,1816.61,site,"Perderam minha mala, péssimo atendimento."
494,4449,299,2025-12-04,Business,6047.31,app,
495,884,274,2025-05-08,Economy,1424.55,agencia,
496,380,66,2025-10-27,Economy,882.09,agente,"Tudo ok, nada demais a comentar."
497,4303,324,2025-12-06,Economy,1360.04,app,"Voo tranquilo, tripulação muito atenciosa."
498,1258,254,2026-04-16,Economy,1473.73,app,
499,2484,240,2026-04-28,Economy+,2005.71,app,Aeronave suja e ar condicionado quebrado.
500,4148,311,2025-06-06,Business,4117.32,site,
501,3978,100,2026-02-28,Economy,1399.16,site,"Excelente experiência, embarque rápido."
502,354,289,2025-08-26,Economy,1455.81,agencia,
503,413,324,2025-07-30,Economy,1289.27,site,Atendimento de primeira no balcão.
504,4616,260,2025-10-29,Economy,2891.95,agente,
505,4321,479,2025-11-14,Economy,599.21,app,
506,3173,6,2026-01-30,Economy,2443.13,app,
507,385,160,2026-03-03,Economy+,2650.18,site,"Aeronave nova e limpa, gostei bastante."
508,191,217,2025-07-21,Economy+,720.42,site,Aeronave suja e ar condicionado quebrado.
509,4995,403,2025-08-07,Business,3076.02,app,"Voo tranquilo, tripulação muito atenciosa."
510,2166,287,2025-05-20,Economy,1390.04,agencia,
511,3736,283,2025-10-22,Economy,2348.62,agencia,"Tudo ok, nada demais a comentar."
512,2608,277,2026-02-28,Economy+,3567.93,site,"Excelente experiência, embarque rápido."
513,819,111,2025-06-17,Economy,1884.73,app,
514,2439,29,2026-04-11,Economy+,3196.16,site,
515,4352,256,2025-04-23,Economy,1020.37,app,
516,1976,225,2026-04-11,Economy,476.51,agencia,"Voo dentro do esperado, sem problemas."
517,658,171,2026-01-14,Business,1593.13,agencia,
518,3602,103,2025-11-19,Economy,1676.14,agencia,
519,3177,71,2025-08-01,Economy,941.9,agencia,"Cheguei antes do horário, parabéns Befly."
520,912,255,2025-05-03,Economy,316.2,agente,
521,3913,210,2025-08-22,Economy,1919.31,agente,
522,3285,130,2025-08-17,Economy,843.61,app,
523,1138,60,2025-11-23,Economy,1857.43,site,
524,2590,463,2025-07-15,Economy,1132.4,app,
525,4999,92,2025-06-13,Economy,2604.48,app,
526,358,222,2026-02-11,Economy,745.43,site,"Tudo ok, nada demais a comentar."
527,1912,286,2025-12-05,Economy,1915.99,agencia,
528,4963,269,2025-08-24,Economy,1192.73,agencia,Embarque caótico e sem organização.
529,3452,96,2025-07-14,Economy,1268.93,app,
530,4074,138,2025-10-12,Economy,1263.78,app,
531,2502,427,2025-08-26,Economy,1060.47,app,
532,258,27,2026-01-01,Economy,2351.56,app,"Cumpriu o prometido, foi razoável."
533,298,300,2025-08-15,Economy,502.04,site,"Pontual e confortável, recomendo!"
534,872,221,2025-08-21,Economy,454.79,agencia,
535,2037,20,2026-02-23,Economy,1484.11,agencia,
536,4022,373,2026-02-10,Economy+,3300.05,app,
537,1070,175,2026-02-25,Economy,1415.81,agencia,
538,1618,29,2025-08-14,Economy+,483.16,app,
539,3276,292,2025-07-10,Economy,1443.26,app,
540,4053,48,2025-07-18,Economy,1082.14,site,
541,3336,139,2025-11-04,Economy,843.68,app,Cancelaram o voo sem reacomodação adequada.
542,4713,331,2026-02-04,Economy+,884.82,app,
543,2918,32,2026-02-24,Economy,1426.25,app,
544,652,42,2025-12-29,Economy,405.13,site,"Tudo ok, nada demais a comentar."
545,4912,328,2026-01-27,Economy,2500.2,site,"Voo dentro do esperado, sem problemas."
546,572,345,2026-03-28,Economy+,699.01,site,"Excelente experiência, embarque rápido."
547,811,205,2025-11-02,Business,8857.12,app,
548,1097,309,2026-03-25,Economy,221.98,site,"Tudo ok, nada demais a comentar."
549,1192,304,2026-01-31,Economy,1376.75,site,
550,2314,450,2026-02-18,Economy,838.64,agencia,"Atendimento por telefone é horrível, ninguém resolve."
551,3223,369,2025-08-26,Economy+,2076.7,site,
552,842,289,2025-06-24,Economy,386.96,agencia,"Pontual e confortável, recomendo!"
553,4689,227,2025-09-04,Economy,1850.17,site,
554,541,195,2025-07-01,Economy,566.29,site,
555,4952,241,2025-08-13,Economy,1604.19,site,
556,15,176,2025-10-06,Economy,563.44,site,
557,1873,136,2025-06-15,Business,12274.61,app,"Pontual e confortável, recomendo!"
558,1827,147,2025-12-03,Economy+,1563.72,site,Conexão sem stress e bagagem chegou junto.
559,165,213,2025-11-15,Economy,757.64,site,
560,1956,166,2026-01-15,Economy,2245.12,site,
561,3872,108,2026-02-10,Economy,189.27,site,"Pontual e confortável, recomendo!"
562,585,94,2026-01-17,Economy,878.82,agencia,"Padrão de companhia aérea, normal."
563,4062,500,2025-12-09,Economy,470.23,app,"Atendimento por telefone é horrível, ninguém resolve."
564,3031,439,2025-06-02,Economy,367.37,agencia,Voo atrasou 3 horas e nenhuma comunicação foi feita.
565,1067,198,2025-10-28,Economy,1282.64,app,
566,1657,67,2026-02-20,Economy,879.51,agencia,
567,2092,379,2025-06-20,Economy,1898.07,agencia,
568,4237,256,2026-01-01,Economy,1383.06,agencia,
569,3561,428,2025-11-25,Economy,846.4,app,"Padrão de companhia aérea, normal."
570,882,444,2025-06-03,Economy+,982.42,app,
571,4659,79,2025-10-25,Economy,2914.92,site,
572,2883,54,2025-07-14,Economy,1422.82,app,
573,4452,426,2025-06-09,Business,7289.18,app,
574,1678,37,2026-01-27,Economy,1533.81,app,
575,4056,169,2026-02-03,Economy,795.08,agente,
576,415,73,2025-10-18,Economy+,2606.26,site,
577,2521,340,2025-10-13,Economy+,1872.01,agente,
578,2876,62,2025-07-23,Economy,463.41,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
579,23,170,2026-01-06,Economy,1203.66,agencia,"Tudo ok, nada demais a comentar."
580,3832,325,2025-12-17,Economy+,3375.93,site,
581,3153,397,2025-09-02,Economy,2482.25,site,"Atendimento por telefone é horrível, ninguém resolve."
582,629,383,2025-05-18,Economy,455.53,site,Tripulação despreparada para lidar com atraso.
583,216,228,2025-07-28,Economy,1426.77,app,
584,2193,415,2026-01-03,Economy+,452.59,site,
585,4708,498,2026-03-28,Economy+,479.38,site,
586,4708,486,2026-03-17,Economy,241.21,app,
587,1873,341,2025-06-18,Economy,2038.14,site,
588,4438,80,2025-10-01,Economy,619.48,site,"Voo dentro do esperado, sem problemas."
589,3560,232,2025-09-06,Business,1580.85,site,
590,3058,213,2025-05-27,Business,3231.71,app,
591,3084,408,2025-11-07,Business,5346.78,app,
592,665,1,2026-01-06,Economy,241.46,app,
593,3235,186,2026-03-06,Economy,1018.88,app,
594,685,392,2025-07-28,Economy,1271.55,app,"Voo tranquilo, tripulação muito atenciosa."
595,1997,28,2025-09-25,Economy+,3855.34,app,"Voo dentro do esperado, sem problemas."
596,3976,326,2025-11-08,Economy+,2665.8,agente,
597,3792,113,2025-08-13,Economy+,1825.99,app,
598,1,487,2025-06-11,Economy,267.15,agencia,Embarque caótico e sem organização.
599,512,479,2025-12-05,Economy+,1906.76,app,"Voo tranquilo, tripulação muito atenciosa."
600,414,222,2025-08-12,Economy,1450.76,app,"Voo dentro do esperado, sem problemas."
601,481,138,2025-12-31,Economy,301.29,site,
602,1661,54,2025-08-17,Economy,1562.42,app,Atendimento de primeira no balcão.
603,3779,139,2025-06-01,Economy,889.35,app,
604,4015,278,2025-10-15,Economy,523.68,agente,
605,3730,179,2026-04-12,Economy,1236.82,app,
606,2078,472,2025-06-17,Economy,2166.49,app,
607,531,461,2026-01-03,Economy,1671.76,site,"Aeronave nova e limpa, gostei bastante."
608,1593,437,2025-06-07,Economy+,1639.87,app,
609,538,428,2026-04-12,Economy,1619.62,site,"Perderam minha mala, péssimo atendimento."
610,1306,465,2025-12-25,Economy,1012.62,agente,
611,976,329,2026-03-16,Economy,566.02,app,
612,1775,339,2025-12-23,Economy,636.85,site,Conexão sem stress e bagagem chegou junto.
613,1825,61,2025-08-17,Economy,583.39,app,
614,4754,412,2026-03-15,Economy,1146.93,site,"Cumpriu o prometido, foi razoável."
615,2145,31,2025-09-28,Economy,332.47,app,
616,2089,465,2025-06-30,Economy,563.81,app,
617,1316,223,2025-10-20,Economy+,3174.64,app,Atendimento de primeira no balcão.
618,3464,424,2025-08-13,Economy,1753.83,agente,
619,3496,446,2026-03-26,Economy,1294.49,site,Aeronave suja e ar condicionado quebrado.
620,17,210,2025-08-18,Economy+,341.52,agencia,
621,2824,284,2025-12-31,Economy,535.12,app,"Cumpriu o prometido, foi razoável."
622,4829,500,2025-08-19,Economy,530.01,app,"Voo dentro do esperado, sem problemas."
623,1617,43,2025-06-19,Economy,2874.13,agencia,"Perderam minha mala, péssimo atendimento."
624,4575,312,2025-11-11,Economy,1709.07,app,
625,3436,136,2025-04-20,Business,1748.63,site,
626,1484,186,2026-05-17,Economy,1199.04,app,"Tudo ok, nada demais a comentar."
627,1097,75,2026-03-28,Economy+,417.15,site,
628,2507,436,2025-12-19,Economy,606.66,app,Cobraram bagagem extra que estava dentro do limite.
629,1627,356,2025-06-23,Economy,2301.46,app,"Voo tranquilo, tripulação muito atenciosa."
630,2777,245,2025-09-13,Economy,653.71,site,"Voo dentro do esperado, sem problemas."
631,4471,391,2025-10-04,Economy,1203.5,agencia,Aeronave suja e ar condicionado quebrado.
632,115,259,2026-03-27,Economy,2338.68,app,
633,1226,349,2026-02-14,Economy,942.96,app,
634,4661,179,2025-05-13,Economy,2306.99,agencia,Cobraram bagagem extra que estava dentro do limite.
635,54,252,2025-06-18,Economy+,3325.14,app,
636,2672,369,2025-09-06,Economy,1491.39,site,
637,342,244,2025-10-06,Economy,983.86,app,
638,3611,384,2026-04-26,Economy,1468.22,site,
639,1289,323,2025-09-15,Economy,1348.64,app,"Comissários muito gentis, voo perfeito."
640,496,189,2025-10-13,Economy,1684.41,app,
641,678,498,2025-08-07,Business,4834.42,app,"Pontual e confortável, recomendo!"
642,1112,326,2025-08-23,Economy,2595.99,app,
643,2340,480,2025-12-13,Economy,1171.01,app,Embarque caótico e sem organização.
644,3602,303,2025-11-27,Economy,824.96,app,
645,4421,479,2025-10-14,Economy,2607.85,site,
646,1827,338,2025-10-22,Economy,1491.99,app,
647,3988,406,2025-06-07,Economy,998.05,app,
648,3142,80,2025-07-10,Economy,623.43,agencia,"Padrão de companhia aérea, normal."
649,2101,347,2025-10-24,Economy+,1275.28,site,"Voo dentro do esperado, sem problemas."
650,466,230,2026-01-12,Economy,1743.17,app,
651,1659,310,2025-08-01,Economy,760.42,agencia,
652,1155,37,2025-10-02,Economy,642.6,agencia,"Voo dentro do esperado, sem problemas."
653,1520,249,2025-12-23,Economy,267.36,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
654,1562,325,2026-03-24,Economy,1445.09,site,"Tudo ok, nada demais a comentar."
655,284,352,2026-01-22,Economy,1018.58,app,Cobraram bagagem extra que estava dentro do limite.
656,4476,315,2025-06-17,Economy,2353.06,site,
657,752,453,2025-09-23,Economy,322.39,site,
658,211,126,2026-03-10,Business,4602.15,site,
659,2345,134,2026-02-21,Economy+,488.66,agente,
660,1424,221,2025-12-05,Economy+,614.06,agencia,
661,1833,398,2025-05-29,Economy,806.75,agencia,"Comissários muito gentis, voo perfeito."
662,2434,358,2025-10-13,Economy,2012.5,app,
663,3079,263,2025-10-05,Economy+,1417.22,site,
664,3871,143,2026-01-16,Economy,775.83,agencia,"Comissários muito gentis, voo perfeito."
665,3166,183,2025-08-13,Economy,970.1,app,"Tudo ok, nada demais a comentar."
666,876,69,2026-03-22,Economy,935.66,site,"Voo tranquilo, tripulação muito atenciosa."
667,2003,445,2026-03-21,Economy,458.85,site,
668,1367,13,2026-02-21,Economy,1029.93,app,
669,1372,449,2025-10-16,Economy,1574.34,app,"Aeronave nova e limpa, gostei bastante."
670,349,10,2025-06-09,Economy+,1837.63,site,"Excelente experiência, embarque rápido."
671,3252,445,2025-07-19,Economy,459.62,site,
672,263,91,2025-11-19,Economy+,2124.22,site,
673,613,444,2025-11-16,Economy+,769.52,app,"Comissários muito gentis, voo perfeito."
674,3813,254,2025-10-02,Economy+,616.77,site,"Cheguei antes do horário, parabéns Befly."
675,4681,490,2025-07-12,Economy,1350.89,agencia,"Tudo ok, nada demais a comentar."
676,1695,186,2026-04-09,Economy,1734.64,app,
677,293,160,2025-09-01,Economy+,692.92,agencia,Conexão sem stress e bagagem chegou junto.
678,2976,341,2026-03-23,Economy+,996.41,app,"Comissários muito gentis, voo perfeito."
679,4848,203,2025-06-14,Economy,1121.16,agencia,
680,3914,159,2025-06-20,Economy,205.66,site,"Cumpriu o prometido, foi razoável."
681,1938,289,2025-11-01,Economy,1097.78,site,"Cumpriu o prometido, foi razoável."
682,1813,310,2025-08-17,Economy,520.18,app,"Voo dentro do esperado, sem problemas."
683,2445,53,2025-05-18,Economy,363.82,app,
684,4256,124,2026-04-11,Economy,736.54,app,
685,3033,445,2026-03-18,Economy,2745.94,site,
686,2356,330,2026-04-14,Economy,1142.21,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
687,18,49,2025-07-05,Business,3337.51,site,"Cumpriu o prometido, foi razoável."
688,4865,58,2025-12-15,Economy,354.95,app,
689,4739,474,2025-11-15,Economy,2471.63,app,"Voo dentro do esperado, sem problemas."
690,772,454,2025-11-06,Economy,453.49,site,
691,3534,178,2026-01-31,Economy,2795.3,site,"Atendimento por telefone é horrível, ninguém resolve."
692,29,132,2026-01-18,Business,3640.42,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
693,2781,117,2025-11-26,Economy,2248.89,app,Cancelaram o voo sem reacomodação adequada.
694,4769,480,2025-05-21,Business,1404.77,app,
695,2910,8,2025-07-08,Business,695.12,site,
696,2868,157,2025-07-27,Economy,1032.8,agencia,
697,1139,304,2025-05-18,Economy,1255.72,app,
698,1307,134,2025-05-21,Economy,1909.96,app,
699,338,78,2025-04-24,Economy,164.6,app,
700,105,86,2026-04-12,Economy,526.08,agencia,Tripulação despreparada para lidar com atraso.
701,765,231,2026-01-20,Economy,1772.25,app,
702,4029,190,2025-10-05,Economy,1284.77,app,"Atendimento por telefone é horrível, ninguém resolve."
703,4501,138,2025-08-21,Economy,1310.34,app,
